timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1569814009050,16273,CreateUser,200,,Thread Group 1-48,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16272,0,2
1569814009361,16381,CreateUser,200,,Thread Group 1-10,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16380,0,2
1569814009614,16426,CreateUser,200,,Thread Group 1-15,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16424,0,1
1569814009859,16479,CreateUser,200,,Thread Group 1-14,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16478,0,2
1569814010050,16513,CreateUser,200,,Thread Group 1-12,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16512,0,2
1569814010614,16223,CreateUser,200,,Thread Group 1-13,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16223,0,1
1569814010902,16241,CreateUser,200,,Thread Group 1-11,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16241,0,2
1569814010979,16987,CreateUser,200,,Thread Group 1-18,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16987,0,1
1569814011142,17058,CreateUser,200,,Thread Group 1-16,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,17057,0,2
1569814011840,16678,CreateUser,200,,Thread Group 1-17,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16677,0,2
1569814011996,16647,CreateUser,200,,Thread Group 1-22,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16647,0,1
1569814012244,16732,CreateUser,200,,Thread Group 1-21,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16731,0,2
1569814012669,16479,CreateUser,200,,Thread Group 1-19,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16479,0,1
1569814013208,16243,CreateUser,200,,Thread Group 1-20,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16242,0,1
1569814013733,16048,CreateUser,200,,Thread Group 1-24,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16048,0,2
1569814013995,15932,CreateUser,200,,Thread Group 1-23,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15931,0,1
1569814014593,15744,CreateUser,200,,Thread Group 1-25,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15743,0,1
1569814014759,15909,CreateUser,200,,Thread Group 1-31,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15908,0,1
